Job: acopf_ISS
Executing: ACOPF_Hard_KKT_multi.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Multi-Branch Hard KKT...
Epoch    0 | Val Loss: 363.4384 | Val Cost:  361.74 | Val Max P-Miss: 1.0174 | Val Max Q-Miss: 0.2604 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  280 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  290 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  300 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  310 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  320 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  330 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  340 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  350 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  360 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  370 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  380 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  390 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  400 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  410 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  420 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  430 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  440 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  450 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  460 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  470 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  480 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  490 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  500 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  510 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  520 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  530 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  540 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  550 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  560 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  570 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  580 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  590 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  600 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  610 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  620 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  630 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  640 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  650 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  660 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  670 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  680 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  690 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  700 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  710 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  720 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  730 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  740 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  750 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  760 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  770 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  780 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  790 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  800 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  810 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  820 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  830 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  840 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  850 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  860 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  870 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  880 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  890 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  900 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  910 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  920 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  930 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  940 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  950 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  960 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  970 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  980 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch  990 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1000 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1010 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1020 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1030 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1040 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1050 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1060 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1070 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1080 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1090 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1100 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1110 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1120 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1130 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1140 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1150 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1160 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1170 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1180 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1190 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1200 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1210 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1220 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1230 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1240 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1250 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1260 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1270 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1280 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1290 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1300 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1310 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1320 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1330 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1340 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1350 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1360 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1370 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1380 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1390 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1400 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1410 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1420 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1430 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1440 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1450 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1460 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1470 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1480 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1490 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1500 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1510 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1520 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1530 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1540 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1550 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1560 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1570 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1580 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1590 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
Epoch 1600 | Val Loss: nan | Val Cost:     nan | Val Max P-Miss: nan | Val Max Q-Miss: nan | Val Max Gen Viol: nan | Val Max Thermal: nan
