Job: acopf_ISS
Executing: ACOPF_DC3.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for DC3...
Epoch    0 | Val Loss: 233.5390 | Val Cost: 29503.59 | Val Max P-Miss: 0.8796 | Val Max Q-Miss: 1.4686 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 26.4603 | Val Cost: 29912.74 | Val Max P-Miss: 0.5058 | Val Max Q-Miss: 0.2645 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 22.6770 | Val Cost: 30209.35 | Val Max P-Miss: 0.4762 | Val Max Q-Miss: 0.1962 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 20.6296 | Val Cost: 30298.94 | Val Max P-Miss: 0.3808 | Val Max Q-Miss: 0.1695 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 19.5399 | Val Cost: 30353.98 | Val Max P-Miss: 0.3941 | Val Max Q-Miss: 0.1687 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 25.1248 | Val Cost: 30287.57 | Val Max P-Miss: 0.4095 | Val Max Q-Miss: 0.2006 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 18.7085 | Val Cost: 30297.28 | Val Max P-Miss: 0.3111 | Val Max Q-Miss: 0.1480 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 18.6084 | Val Cost: 30234.22 | Val Max P-Miss: 0.3280 | Val Max Q-Miss: 0.1443 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 19.7619 | Val Cost: 30215.99 | Val Max P-Miss: 0.3371 | Val Max Q-Miss: 0.1525 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 18.6588 | Val Cost: 30205.37 | Val Max P-Miss: 0.2358 | Val Max Q-Miss: 0.1682 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 17.9483 | Val Cost: 30037.11 | Val Max P-Miss: 0.2935 | Val Max Q-Miss: 0.1516 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 18.1853 | Val Cost: 29997.33 | Val Max P-Miss: 0.2782 | Val Max Q-Miss: 0.1496 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 18.7441 | Val Cost: 29902.18 | Val Max P-Miss: 0.3156 | Val Max Q-Miss: 0.1602 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 17.7406 | Val Cost: 29925.59 | Val Max P-Miss: 0.2194 | Val Max Q-Miss: 0.1455 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 17.4071 | Val Cost: 29847.85 | Val Max P-Miss: 0.2627 | Val Max Q-Miss: 0.1477 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 17.6032 | Val Cost: 29800.74 | Val Max P-Miss: 0.1589 | Val Max Q-Miss: 0.1458 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 17.3223 | Val Cost: 29889.91 | Val Max P-Miss: 0.1455 | Val Max Q-Miss: 0.1413 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  170 | Val Loss: 17.2580 | Val Cost: 29890.53 | Val Max P-Miss: 0.1459 | Val Max Q-Miss: 0.1405 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 17.2164 | Val Cost: 29851.40 | Val Max P-Miss: 0.1555 | Val Max Q-Miss: 0.1431 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  190 | Val Loss: 17.3513 | Val Cost: 29788.65 | Val Max P-Miss: 0.1528 | Val Max Q-Miss: 0.1477 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 18.4468 | Val Cost: 29751.64 | Val Max P-Miss: 0.2006 | Val Max Q-Miss: 0.1556 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 17.3528 | Val Cost: 29775.20 | Val Max P-Miss: 0.1392 | Val Max Q-Miss: 0.1412 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 17.3242 | Val Cost: 29840.01 | Val Max P-Miss: 0.1531 | Val Max Q-Miss: 0.1472 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 17.0603 | Val Cost: 29665.50 | Val Max P-Miss: 0.1737 | Val Max Q-Miss: 0.1404 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  240 | Val Loss: 17.2501 | Val Cost: 29634.18 | Val Max P-Miss: 0.1872 | Val Max Q-Miss: 0.1401 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 17.1848 | Val Cost: 29601.17 | Val Max P-Miss: 0.2062 | Val Max Q-Miss: 0.1537 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 17.5715 | Val Cost: 29543.48 | Val Max P-Miss: 0.2677 | Val Max Q-Miss: 0.1321 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 17.0507 | Val Cost: 29472.57 | Val Max P-Miss: 0.2197 | Val Max Q-Miss: 0.1347 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  280 | Val Loss: 16.9241 | Val Cost: 29442.06 | Val Max P-Miss: 0.1896 | Val Max Q-Miss: 0.1291 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  290 | Val Loss: 17.0050 | Val Cost: 29509.36 | Val Max P-Miss: 0.1341 | Val Max Q-Miss: 0.1406 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 16.9653 | Val Cost: 29555.58 | Val Max P-Miss: 0.1275 | Val Max Q-Miss: 0.1322 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
